Pair_ID,Exporter,Importer,Year,Month,MIS,MIS_MA3,Trade_Score_Econ,Trade_Score_ML,Trade_Score_Final,Corridor_Rank,Gate_Pass,Gate_Route,Gate_Friction,Top_Corridor,Recommendation,Active_Arbitrage,Route_Feasibility,Market_Friction_Index,Supply_Confidence,Arbitrage_Profit_USD_kg,Expected_Margin_USD_kg,Food_Security_Risk_Flag
TAN→ZAM,Tanzania,Zambia,2020,12,-2.057295,-2.065687,0.6691090064151479,0.6722086967976896,0.6703488825681646,3,1,1,1,0,1,0,0.849907,0.4266,1.0,0.0,0.0,0
TAN→ZAM,Tanzania,Zambia,2021,1,-1.755211,-1.990165,0.6104540699398193,0.7640555926353775,0.6718946790180427,3,1,1,1,0,1,0,0.849907,0.4266,0.810982,0.0,0.0,0
TAN→ZAM,Tanzania,Zambia,2021,2,-1.830732,-1.881079,0.6202980194560691,0.7716914444729103,0.6808553894628055,2,1,1,1,0,1,0,0.849907,0.4266,0.815448,0.0,0.0,0
TAN→ZAM,Tanzania,Zambia,2021,3,-1.654516,-1.74682,0.6347420384000019,0.7910022069544747,0.697246105821791,2,1,1,1,0,1,0,0.849907,0.4266,0.827777,0.0,0.0,0
TAN→ZAM,Tanzania,Zambia,2021,4,-1.704864,-1.730037,0.6422395016650125,0.7905756352325771,0.7015739550920383,2,1,1,1,0,1,0,0.849907,0.4266,0.84602,0.0,0.0,0
TAN→ZAM,Tanzania,Zambia,2021,5,-1.251737,-1.537039,0.6669039314513451,0.8192099730409089,0.7278263480871706,2,1,1,1,0,1,0,0.849907,0.4266,0.87519,0.0,0.0,0
TAN→ZAM,Tanzania,Zambia,2021,6,-1.528648,-1.495083,0.7126392803873507,0.7884278311888696,0.7429547007079582,2,1,1,1,0,1,0,0.849907,0.4266,1.0,0.0,0.0,0
TAN→ZAM,Tanzania,Zambia,2021,7,-1.855906,-1.54543,0.7087984052731235,0.77101840670747,0.7336864058468622,2,1,1,1,0,1,0,0.849907,0.4266,1.0,0.0,0.0,0
TAN→ZAM,Tanzania,Zambia,2021,8,-1.251737,-1.54543,0.7087984052731235,0.8100627448350536,0.7493041410978956,2,1,1,1,0,1,0,0.849907,0.4266,1.0,0.0,0.0,0
TAN→ZAM,Tanzania,Zambia,2021,9,-1.276911,-1.461518,0.7151998892261899,0.8150405680081563,0.7551361607389764,2,1,1,1,0,1,0,0.849907,0.4266,1.0,0.0,0.0,0
TAN→ZAM,Tanzania,Zambia,2021,10,-1.176216,-1.234955,0.7324839416723069,0.8296174458164595,0.771337343329968,2,1,1,1,0,1,0,0.849907,0.4266,1.0,0.0,0.0,0
TAN→ZAM,Tanzania,Zambia,2021,11,-1.251737,-1.234955,0.7063412268700627,0.8439095445903997,0.7613685539581976,2,1,1,1,0,1,0,0.849907,0.4266,0.923289,0.0,0.0,0
TAN→ZAM,Tanzania,Zambia,2021,12,-1.251737,-1.226563,0.7077904833026446,0.8482102522345955,0.7639583908754249,2,1,1,1,0,1,0,0.849907,0.4266,0.925663,0.0,0.0,0
TAN→ZAM,Tanzania,Zambia,2022,1,-1.578995,-1.360823,0.5615010343165197,0.9285789490594885,0.7083322002137071,2,1,1,1,0,1,0,0.849907,0.4266,0.526458,0.0,0.0,0
TAN→ZAM,Tanzania,Zambia,2022,2,-1.528648,-1.453127,0.5510888797340332,0.9427617602400054,0.7077580319364221,2,1,1,1,0,1,0,0.849907,0.4266,0.516568,0.0,0.0,0
TAN→ZAM,Tanzania,Zambia,2022,3,-1.604169,-1.570604,0.5421560953004203,0.9371720227979471,0.700162466299431,1,1,1,1,1,1,0,0.849907,0.4266,0.516654,0.0,0.0,1
TAN→ZAM,Tanzania,Zambia,2022,4,-1.503474,-1.54543,0.5227489468309245,0.9488325455181009,0.6931823863057951,1,1,1,1,1,1,0,0.849907,0.4266,0.454072,0.0,0.0,1
TAN→ZAM,Tanzania,Zambia,2022,5,-1.4783,-1.528648,0.5528778391276754,0.9216316314597737,0.7003793560605147,1,1,1,1,1,1,0,0.849907,0.4266,0.538723,0.0,0.0,1
TAN→ZAM,Tanzania,Zambia,2022,6,-1.805558,-1.595778,0.5686395083232892,0.8498762422992809,0.6811342019136859,1,1,1,1,1,1,0,0.849907,0.4266,0.6,0.0,0.0,1
TAN→ZAM,Tanzania,Zambia,2022,7,-2.057295,-1.780385,0.5545561978537054,0.8262835177489187,0.6632471258117907,2,1,1,1,0,1,0,0.849907,0.4266,0.6,0.0,0.0,0
TAN→ZAM,Tanzania,Zambia,2022,8,-2.057295,-1.973383,0.5398327542464275,0.8157782933819162,0.6502109699006231,2,1,1,1,0,1,0,0.849907,0.4266,0.6,0.0,0.0,0
ZAM→KEN,Zambia,Kenya,2013,1,0.956373,,0.24658367674529957,0.5370404549671469,0.0,1,0,1,0,1,1,0,0.461531,0.8667,,0.29331,,0
ZAM→KEN,Zambia,Kenya,2013,2,0.41837,0.687372,0.22606211147622243,0.5620997415552252,0.0,1,0,1,0,1,1,0,0.461531,0.8667,,0.12831,,0
ZAM→KEN,Zambia,Kenya,2013,3,0.20643,0.527058,0.21383206692416937,0.6316026091436254,0.0,1,0,1,0,1,1,0,0.461531,0.8667,,0.06331,,0
ZAM→KEN,Zambia,Kenya,2013,4,0.548795,0.391198,0.2034675706678104,0.6313975232431531,0.0,1,0,1,0,1,1,0,0.461531,0.8667,,0.16831,,0
ZAM→KEN,Zambia,Kenya,2013,5,0.744432,0.499886,0.21175916767289757,0.6317089159858218,0.0,1,0,1,0,1,1,0,0.461531,0.8667,,0.22831,,0
ZAM→KEN,Zambia,Kenya,2013,6,-0.119632,0.391198,0.4761034617628984,0.622107683051208,0.0,1,0,1,0,1,1,0,0.461531,0.8667,0.8,0.0,0.0,0
ZAM→KEN,Zambia,Kenya,2013,7,0.076005,0.233602,0.464080768166423,0.6162791565303147,0.0,1,0,1,0,1,1,0,0.461531,0.8667,0.8,0.02331,0.018648,0
ZAM→KEN,Zambia,Kenya,2013,8,0.988979,0.315117,0.47029938963217527,0.6216404558464265,0.0,1,0,1,0,1,1,0,0.461531,0.8667,0.8,0.30331,0.242648,0
ZAM→KEN,Zambia,Kenya,2013,9,-0.250057,0.271642,0.466982766087753,0.6053819293789908,0.0,1,0,1,0,1,1,0,0.461531,0.8667,0.8,0.0,0.0,0
ZAM→KEN,Zambia,Kenya,2013,10,0.353158,0.364027,0.47403063879968976,0.6274351162030842,0.0,1,0,1,0,1,1,0,0.461531,0.8667,0.8,0.10831,0.086648,0
ZAM→KEN,Zambia,Kenya,2013,11,0.402067,0.168389,0.45910579470575813,0.6202915874901233,0.0,1,0,1,0,1,1,0,0.461531,0.8667,0.8,0.12331,0.098648,0
ZAM→KEN,Zambia,Kenya,2013,12,0.304249,0.353158,0.4732014638415685,0.629717006293856,0.0,1,0,1,0,1,1,0,0.461531,0.8667,0.8,0.09331,0.074648,0
ZAM→KEN,Zambia,Kenya,2014,1,0.076005,0.260774,0.5090290692410363,0.5652978586885555,0.0,1,0,1,0,1,1,0,0.461531,0.8667,0.92581,0.02331,0.021581,0
ZAM→KEN,Zambia,Kenya,2014,2,0.141218,0.173824,0.49902195299988994,0.5732343099147196,0.0,1,0,1,0,1,1,0,0.461531,0.8667,0.91591,0.04331,0.039668,0
ZAM→KEN,Zambia,Kenya,2014,3,-0.217451,-7.6e-05,0.48579805818018457,0.5684698307455319,0.0,1,0,1,0,1,1,0,0.461531,0.8667,0.916035,0.0,0.0,0
ZAM→KEN,Zambia,Kenya,2014,4,0.336855,0.086874,0.49476609088139456,0.5945742386827123,0.0,1,0,1,0,1,1,0,0.461531,0.8667,0.922886,0.10331,0.095343,0
ZAM→KEN,Zambia,Kenya,2014,5,0.271642,0.130349,0.5033268657910309,0.5899475495044364,0.0,1,0,1,0,1,1,0,0.461531,0.8667,0.938274,0.08331,0.078168,0
ZAM→KEN,Zambia,Kenya,2014,6,0.239036,0.282511,0.5359709138196465,0.5871364996180343,0.0,1,0,1,0,1,1,0,0.461531,0.8667,1.0,0.07331,0.07331,0
ZAM→KEN,Zambia,Kenya,2014,7,-0.217451,0.097743,0.5218753209718993,0.5860431129080177,0.0,1,0,1,0,1,1,0,0.461531,0.8667,1.0,0.0,0.0,0
ZAM→KEN,Zambia,Kenya,2014,8,0.369461,0.130349,0.5243627695582,0.5948280002639487,0.0,1,0,1,0,1,1,0,0.461531,0.8667,1.0,0.11331,0.11331,0
ZAM→KEN,Zambia,Kenya,2014,9,0.695523,0.282511,0.5359709138196465,0.6102448754865256,0.0,1,0,1,0,1,1,0,0.461531,0.8667,1.0,0.21331,0.21331,0
ZAM→KEN,Zambia,Kenya,2014,10,0.239036,0.434673,0.5475790580810928,0.615637393720925,0.0,1,0,1,0,1,1,0,0.461531,0.8667,1.0,0.07331,0.07331,0
ZAM→KEN,Zambia,Kenya,2014,11,0.076005,0.336855,0.5080908557849777,0.6402955660718755,0.0,1,0,1,0,1,1,0,0.461531,0.8667,0.906026,0.02331,0.021119,0
ZAM→KEN,Zambia,Kenya,2014,12,-0.233754,0.027096,0.5164857981762051,0.6120893004899662,0.0,1,0,1,0,1,1,0,0.461531,0.8667,1.0,0.0,0.0,0
ZAM→KEN,Zambia,Kenya,2015,1,0.190127,0.010793,0.3572308312759383,0.6324174381344305,0.0,1,0,1,0,1,1,0,0.461531,0.8667,0.536345,0.05831,0.031274,0
ZAM→KEN,Zambia,Kenya,2015,2,0.076005,0.010793,0.31860820855881666,0.6326113539954249,0.0,1,0,1,0,1,1,0,0.461531,0.8667,0.423014,0.02331,0.00986,0
ZAM→KEN,Zambia,Kenya,2015,3,-0.445694,-0.059854,0.3169169916258274,0.5981827625240324,0.0,1,0,1,0,1,1,0,0.461531,0.8667,0.433866,0.0,0.0,0
ZAM→KEN,Zambia,Kenya,2015,4,-0.347876,-0.239188,0.330229627690434,0.5856576444027711,0.0,1,0,1,0,1,1,0,0.461531,0.8667,0.513074,0.0,0.0,0
ZAM→KEN,Zambia,Kenya,2015,5,0.46728,-0.108763,0.34356427291164626,0.6072213521189441,0.0,1,0,1,0,1,1,0,0.461531,0.8667,0.523006,0.14331,0.074952,0
ZAM→KEN,Zambia,Kenya,2015,6,-0.05442,0.021661,0.37975322700556885,0.6025334798492479,0.0,1,0,1,0,1,1,0,0.461531,0.8667,0.6,0.0,0.0,0
ZAM→KEN,Zambia,Kenya,2015,7,-0.05442,0.11948,0.3872156490525347,0.5971805304463111,0.0,1,0,1,0,1,1,0,0.461531,0.8667,0.6,0.0,0.0,0
ZAM→KEN,Zambia,Kenya,2015,8,0.043399,-0.021814,0.34135211302071145,0.6043332032861224,0.0,1,0,1,0,1,1,0,0.461531,0.8667,0.497051,0.01331,0.006616,0
ZAM→KEN,Zambia,Kenya,2015,9,-0.021814,-0.010945,0.3772657784192679,0.5880298835038794,0.0,1,0,1,0,1,1,0,0.461531,0.8667,0.6,0.0,0.0,0
ZAM→KEN,Zambia,Kenya,2015,10,0.320552,0.114046,0.3868010997175056,0.5734323497076333,0.0,1,0,1,0,1,1,0,0.461531,0.8667,0.6,0.09831,0.058986,0
ZAM→KEN,Zambia,Kenya,2015,11,0.108611,0.135783,0.3884593733456852,0.5778828684785606,0.0,1,0,1,0,1,1,0,0.461531,0.8667,0.6,0.03331,0.019986,0
ZAM→KEN,Zambia,Kenya,2015,12,-0.233754,0.065136,0.3830698505499911,0.5776508392558733,0.0,1,0,1,0,1,1,0,0.461531,0.8667,0.6,0.0,0.0,0
ZAM→KEN,Zambia,Kenya,2016,1,0.027096,-0.032682,0.4358484496977313,0.5440241261115185,0.0,5,0,1,0,0,0,0,0.461531,0.8667,0.776766,0.00831,0.006455,0
ZAM→KEN,Zambia,Kenya,2016,2,-0.087026,-0.097895,0.4288229135411675,0.5539456395893446,0.0,5,0,1,0,0,0,0,0.461531,0.8667,0.770749,0.0,0.0,0
ZAM→KEN,Zambia,Kenya,2016,3,-0.201148,-0.087026,0.4289425535927138,0.5574312406787615,0.0,5,0,1,0,0,0,0,0.461531,0.8667,0.768667,0.0,0.0,0
ZAM→KEN,Zambia,Kenya,2016,4,-0.934788,-0.407654,0.40486824427450724,0.47615721975389613,0.0,5,0,1,0,0,0,0,0.461531,0.8667,0.769799,0.0,0.0,0
ZAM→KEN,Zambia,Kenya,2016,5,-0.282663,-0.472866,0.4017332985719334,0.5323958304903124,0.0,5,0,1,0,0,0,0,0.461531,0.8667,0.775198,0.0,0.0,0
ZAM→KEN,Zambia,Kenya,2016,6,-0.119632,-0.445694,0.41225859203688064,0.5359580848272293,0.0,5,0,1,0,0,0,0,0.461531,0.8667,0.8,0.0,0.0,0
ZAM→KEN,Zambia,Kenya,2016,7,-0.250057,-0.217451,0.42967080842905003,0.5328830390460192,0.0,5,0,1,0,0,0,0,0.461531,0.8667,0.8,0.0,0.0,0
ZAM→KEN,Zambia,Kenya,2016,8,0.043399,-0.108763,0.4379624054341373,0.5455441078169446,0.0,5,0,1,0,0,0,0,0.461531,0.8667,0.8,0.01331,0.010648,0
ZAM→KEN,Zambia,Kenya,2016,9,-0.26636,-0.157673,0.40621918163605797,0.5578997656132125,0.0,5,0,1,0,0,0,0,0.461531,0.8667,0.717804,0.0,0.0,0
ZAM→KEN,Zambia,Kenya,2016,10,-0.250057,-0.157673,0.4080833295414206,0.566066796113092,0.0,5,0,1,0,0,0,0,0.461531,0.8667,0.723274,0.0,0.0,0
ZAM→KEN,Zambia,Kenya,2016,11,-0.152238,-0.222885,0.429256259094021,0.5622143176351897,0.0,5,0,1,0,0,0,0,0.461531,0.8667,0.8,0.0,0.0,0
ZAM→KEN,Zambia,Kenya,2016,12,-0.282663,-0.22832,0.4288416334709288,0.5532331958147005,0.0,5,0,1,0,0,0,0,0.461531,0.8667,0.8,0.0,0.0,0
ZAM→KEN,Zambia,Kenya,2017,1,-0.26636,-0.233754,0.2781130343241254,0.9107374744641763,0.0,5,0,1,0,0,0,0,0.461531,0.8667,0.358931,0.0,0.0,0
ZAM→KEN,Zambia,Kenya,2017,2,-0.282663,-0.277229,0.28147837567557993,0.9292102806405786,0.0,5,0,1,0,0,0,0,0.461531,0.8667,0.378538,0.0,0.0,0
ZAM→KEN,Zambia,Kenya,2017,3,0.076005,-0.157673,0.29729398645142907,0.9572272870089064,0.0,5,0,1,0,0,0,0,0.461531,0.8667,0.398183,0.02331,0.009282,0
ZAM→KEN,Zambia,Kenya,2017,4,0.20643,-7.6e-05,0.3171437919744437,0.9603136122548777,0.0,5,0,1,0,0,0,0,0.461531,0.8667,0.42115,0.06331,0.026663,0
ZAM→KEN,Zambia,Kenya,2017,5,0.46728,0.249905,0.3475580561215947,0.9449888625475718,0.0,5,0,1,0,0,0,0,0.461531,0.8667,0.454436,0.14331,0.065125,1
ZAM→KEN,Zambia,Kenya,2017,6,0.809645,0.494452,0.48398050943295645,0.9411316041186888,0.0,5,0,1,0,0,0,0,0.461531,0.8667,0.8,0.24831,0.198648,1
ZAM→KEN,Zambia,Kenya,2017,7,0.597705,0.624876,0.49393030377816016,0.9163680132675659,0.0,5,0,1,0,0,0,0,0.461531,0.8667,0.8,0.18331,0.146648,0
ZAM→KEN,Zambia,Kenya,2017,8,0.141218,0.516189,0.4856387830611361,0.9584677737339851,0.0,5,0,1,0,0,0,0,0.461531,0.8667,0.8,0.04331,0.034648,0
ZAM→KEN,Zambia,Kenya,2017,9,0.141218,0.29338,0.46864111600399583,0.9504977675791484,0.0,5,0,1,0,0,0,0,0.461531,0.8667,0.8,0.04331,0.034648,0
ZAM→KEN,Zambia,Kenya,2017,10,0.255339,0.179258,0.45993496966387953,0.9512863541508245,0.0,5,0,1,0,0,0,0,0.461531,0.8667,0.8,0.07831,0.062648,0
ZAM→KEN,Zambia,Kenya,2017,11,0.483583,0.29338,0.46864111600399583,0.9519206562878517,0.0,5,0,1,0,0,0,0,0.461531,0.8667,0.8,0.14831,0.118648,0
ZAM→KEN,Zambia,Kenya,2017,12,0.287945,0.342289,0.4723722888834471,0.9597220596345699,0.0,5,0,1,0,0,0,0,0.461531,0.8667,0.8,0.08831,0.070648,0
ZAM→KEN,Zambia,Kenya,2018,1,0.173824,0.315117,0.3290361698150302,0.7124717146867038,0.0,5,0,1,0,0,0,0,0.461531,0.8667,0.385489,0.05331,0.02055,0
ZAM→KEN,Zambia,Kenya,2018,2,0.173824,0.211864,0.3593006188023742,0.6948576556806209,0.0,5,0,1,0,0,0,0,0.461531,0.8667,0.497408,0.05331,0.026517,0
ZAM→KEN,Zambia,Kenya,2018,3,0.255339,0.200996,0.35502778803292107,0.7035443790385377,0.0,5,0,1,0,0,0,0,0.461531,0.8667,0.487303,0.07831,0.038161,0
ZAM→KEN,Zambia,Kenya,2018,4,-0.00551,0.141218,0.3495735352674205,0.7143731846879823,0.0,5,0,1,0,0,0,0,0.461531,0.8667,0.48468,0.0,0.0,0
ZAM→KEN,Zambia,Kenya,2018,5,0.597705,0.282511,0.3634182951661097,0.6887611052510302,0.0,5,0,1,0,0,0,0,0.461531,0.8667,0.493676,0.18331,0.090496,0
ZAM→KEN,Zambia,Kenya,2018,6,0.092308,0.228167,0.39550716976955874,0.6587520938689878,0.0,5,0,1,0,0,0,0,0.461531,0.8667,0.6,0.02831,0.016986,0
ZAM→KEN,Zambia,Kenya,2018,7,-0.168542,0.173824,0.3913614475550783,0.652593445422847,0.0,5,0,1,0,0,0,0,0.461531,0.8667,0.6,0.0,0.0,0
ZAM→KEN,Zambia,Kenya,2018,8,-0.087026,-0.05442,0.347218228137564,0.6663238951317637,0.0,5,0,1,0,0,0,0,0.461531,0.8667,0.521563,0.0,0.0,0
ZAM→KEN,Zambia,Kenya,2018,9,0.124914,-0.043551,0.3747783298329671,0.64898618515253,0.0,5,0,1,0,0,0,0,0.461531,0.8667,0.6,0.03831,0.022986,0
ZAM→KEN,Zambia,Kenya,2018,10,0.108611,0.048833,0.3818261262568406,0.6464137577051294,0.0,5,0,1,0,0,0,0,0.461531,0.8667,0.6,0.03331,0.019986,0
ZAM→KEN,Zambia,Kenya,2018,11,0.336855,0.190127,0.3926051718482288,0.6432680817969049,0.0,5,0,1,0,0,0,0,0.461531,0.8667,0.6,0.10331,0.061986,0
ZAM→KEN,Zambia,Kenya,2018,12,-0.168542,0.092308,0.38514274980126295,0.6441795273670433,0.0,5,0,1,0,0,0,0,0.461531,0.8667,0.6,0.0,0.0,0
ZAM→KEN,Zambia,Kenya,2019,1,0.402067,0.190127,0.3656213753219562,0.6181957649283955,0.0,5,0,1,0,0,0,0,0.461531,0.8667,0.520821,0.12331,0.064222,0
ZAM→KEN,Zambia,Kenya,2019,2,-0.184845,0.016227,0.31560799335787976,0.6321847037878164,0.0,5,0,1,0,0,0,0,0.461531,0.8667,0.412994,0.0,0.0,0
ZAM→KEN,Zambia,Kenya,2019,3,-0.233754,-0.00551,0.30503929721898493,0.6290395783153384,0.0,5,0,1,0,0,0,0,0.461531,0.8667,0.386848,0.0,0.0,0
ZAM→KEN,Zambia,Kenya,2019,4,-0.184845,-0.201148,0.32517747348906484,0.605480043350689,0.0,5,0,1,0,0,0,0,0.461531,0.8667,0.489734,0.0,0.0,0
ZAM→KEN,Zambia,Kenya,2019,5,0.255339,-0.05442,0.3395530700594256,0.6030203587047351,0.0,5,0,1,0,0,0,0,0.461531,0.8667,0.499071,0.07831,0.039082,0
ZAM→KEN,Zambia,Kenya,2019,6,0.076005,0.048833,0.3818261262568406,0.5849296740219471,0.0,5,0,1,0,0,0,0,0.461531,0.8667,0.6,0.02331,0.013986,0
ZAM→KEN,Zambia,Kenya,2019,7,0.20643,0.179258,0.3917759968901074,0.591335731509024,0.0,5,0,1,0,0,0,0,0.461531,0.8667,0.6,0.06331,0.037986,0
ZAM→KEN,Zambia,Kenya,2019,8,0.141218,0.141218,0.3888739989687775,0.5903912011701276,0.0,5,0,1,0,0,0,0,0.461531,0.8667,0.6,0.04331,0.025986,0
ZAM→KEN,Zambia,Kenya,2019,9,-0.05442,0.097743,0.38555737542435514,0.5977041008974792,0.0,5,0,1,0,0,0,0,0.461531,0.8667,0.6,0.0,0.0,0
ZAM→KEN,Zambia,Kenya,2019,10,-0.00551,0.027096,0.38016785262866104,0.6006264665592999,0.0,5,0,1,0,0,0,0,0.461531,0.8667,0.6,0.0,0.0,0
ZAM→KEN,Zambia,Kenya,2019,11,0.20643,0.048833,0.3818261262568406,0.5893998962973359,0.0,5,0,1,0,0,0,0,0.461531,0.8667,0.6,0.06331,0.037986,0
ZAM→KEN,Zambia,Kenya,2019,12,0.108611,0.103177,0.38597192475938424,0.5928466370496293,0.0,5,0,1,0,0,0,0,0.461531,0.8667,0.6,0.03331,0.019986,0
ZAM→KEN,Zambia,Kenya,2020,1,-0.413088,-0.032682,0.5086527972608998,0.47699422517503726,0.0,5,0,1,0,0,0,0,0.461531,0.8667,0.990397,0.0,0.0,0
ZAM→KEN,Zambia,Kenya,2020,2,0.108611,-0.065289,0.5053596333283498,0.5290218510135718,0.0,5,0,1,0,0,0,0,0.461531,0.8667,0.988033,0.03331,0.032911,0
ZAM→KEN,Zambia,Kenya,2020,3,-0.510907,-0.271795,0.48939610172308046,0.49199837698377263,0.0,5,0,1,0,0,0,0,0.461531,0.8667,0.987418,0.0,0.0,0
ZAM→KEN,Zambia,Kenya,2020,4,0.043399,-0.119632,0.4794265546718692,0.5590066168090291,0.0,5,0,1,0,0,0,0,0.461531,0.8667,0.924102,0.01331,0.0123,0
ZAM→KEN,Zambia,Kenya,2020,5,-0.038117,-0.168542,0.4983717957461887,0.5228409057431005,0.0,5,0,1,0,0,0,0,0.461531,0.8667,0.990642,0.0,0.0,0
ZAM→KEN,Zambia,Kenya,2020,6,-0.00551,-7.6e-05,0.5144128989249334,0.5262350609605713,0.0,5,0,1,0,0,0,0,0.461531,0.8667,1.0,0.0,0.0,0
ZAM→KEN,Zambia,Kenya,2020,7,0.239036,0.065136,0.5193877960975352,0.5283528888084491,0.0,5,0,1,0,0,0,0,0.461531,0.8667,1.0,0.07331,0.07331,0
ZAM→KEN,Zambia,Kenya,2020,8,0.076005,0.103177,0.5222898703069283,0.5439653669620726,0.0,5,0,1,0,0,0,0,0.461531,0.8667,1.0,0.02331,0.02331,0
ZAM→KEN,Zambia,Kenya,2020,9,0.630311,0.315117,0.5384583624059474,0.5420030967431059,0.0,5,0,1,0,0,0,0,0.461531,0.8667,1.0,0.19331,0.19331,0
ZAM→KEN,Zambia,Kenya,2020,10,0.320552,0.342289,0.5405312616572191,0.572672819062307,0.0,5,0,1,0,0,0,0,0.461531,0.8667,1.0,0.09831,0.09831,0
ZAM→KEN,Zambia,Kenya,2020,11,0.076005,0.342289,0.5405312616572191,0.591007152112813,0.0,5,0,1,0,0,0,0,0.461531,0.8667,1.0,0.02331,0.02331,0
ZAM→KEN,Zambia,Kenya,2020,12,0.369461,0.255339,0.5338980145683747,0.5937453526500992,0.0,5,0,1,0,0,0,0,0.461531,0.8667,1.0,0.11331,0.11331,0
ZAM→KEN,Zambia,Kenya,2021,1,-0.217451,0.076005,0.4801725521664738,0.578781756533147,0.0,5,0,1,0,0,0,0,0.461531,0.8667,0.882497,0.0,0.0,0
ZAM→KEN,Zambia,Kenya,2021,2,-0.087026,0.021661,0.4732796062662833,0.5908388248147805,0.0,5,0,1,0,0,0,0,0.461531,0.8667,0.874436,0.0,0.0,0
ZAM→KEN,Zambia,Kenya,2021,3,-0.119632,-0.14137,0.46210595440194147,0.5884083753970071,0.0,5,0,1,0,0,0,0,0.461531,0.8667,0.878144,0.0,0.0,0
ZAM→KEN,Zambia,Kenya,2021,4,-0.119632,-0.108763,0.4472180531419516,0.5988076958737616,0.0,5,0,1,0,0,0,0,0.461531,0.8667,0.827159,0.0,0.0,0
ZAM→KEN,Zambia,Kenya,2021,5,-0.364179,-0.201148,0.4687321979708641,0.5701120796728575,0.0,5,0,1,0,0,0,0,0.461531,0.8667,0.910969,0.0,0.0,0
ZAM→KEN,Zambia,Kenya,2021,6,0.043399,-0.146804,0.5032193039985162,0.5544811944827447,0.0,5,0,1,0,0,0,0,0.461531,0.8667,1.0,0.01331,0.01331,0
ZAM→KEN,Zambia,Kenya,2021,7,0.076005,-0.081592,0.5081942011711179,0.5574276846136036,0.0,5,0,1,0,0,0,0,0.461531,0.8667,1.0,0.02331,0.02331,0
ZAM→KEN,Zambia,Kenya,2021,8,-0.05442,0.021661,0.516071172553113,0.5804760981415277,0.0,5,0,1,0,0,0,0,0.461531,0.8667,1.0,0.0,0.0,0
ZAM→KEN,Zambia,Kenya,2021,9,-0.119632,-0.032682,0.5119254503386325,0.5810627527879104,0.0,5,0,1,0,0,0,0,0.461531,0.8667,1.0,0.0,0.0,0
ZAM→KEN,Zambia,Kenya,2021,10,-0.119632,-0.097895,0.5069504768779676,0.5809275011220472,0.0,5,0,1,0,0,0,0,0.461531,0.8667,1.0,0.0,0.0,0
ZAM→KEN,Zambia,Kenya,2021,11,-0.038117,-0.09246,0.5073651025010597,0.588308703549431,0.0,5,0,1,0,0,0,0,0.461531,0.8667,1.0,0.0,0.0,0
ZAM→KEN,Zambia,Kenya,2021,12,-0.152238,-0.103329,0.4672361454313092,0.6041442769952332,0.0,5,0,1,0,0,0,0,0.461531,0.8667,0.884682,0.0,0.0,0
ZAM→KEN,Zambia,Kenya,2022,1,-0.217451,-0.135935,0.30346650513447865,0.829137738202179,0.0,5,0,1,0,0,0,0,0.461531,0.8667,0.411429,0.0,0.0,0
ZAM→KEN,Zambia,Kenya,2022,2,-0.331573,-0.233754,0.29748858551452556,0.8288713996682189,0.0,5,0,1,0,0,0,0,0.461531,0.8667,0.415785,0.0,0.0,0
ZAM→KEN,Zambia,Kenya,2023,11,-0.427761,-0.325595,0.3926668270810964,0.6143336996263901,0.0,1,0,1,0,1,1,0,0.461531,0.8667,0.715627,0.0,0.0,0
ZAM→KEN,Zambia,Kenya,2023,12,-0.452216,-0.40385,0.3820321046044993,0.6155964920097738,0.0,1,0,1,0,1,1,0,0.461531,0.8667,0.701939,0.0,0.0,0
ZAM→TAN,Zambia,Tanzania,2016,1,-0.043399,,0.6401860047336059,0.529334527199966,0.5958454137201499,1,1,1,1,1,1,0,0.634276,0.4266,0.776766,0.0,0.0,0
ZAM→TAN,Zambia,Tanzania,2016,2,0.208338,0.082469,0.6477376679673064,0.5325271168076067,0.6016534475034265,1,1,1,1,1,1,1,0.634276,0.4266,0.770749,0.04138,0.031894,0
ZAM→TAN,Zambia,Tanzania,2016,3,-0.093747,0.02373,0.6425470485207472,0.5992960394662736,0.6252466448989578,1,1,1,1,1,1,0,0.634276,0.4266,0.768667,0.0,0.0,0
ZAM→TAN,Zambia,Tanzania,2016,4,-0.244789,-0.043399,0.6378116869170316,0.5942513751096854,0.6203875621940931,1,1,1,1,1,1,0,0.634276,0.4266,0.769799,0.0,0.0,0
ZAM→TAN,Zambia,Tanzania,2016,5,0.258685,-0.026617,0.6409319046624475,0.5869153467688656,0.6193252815050148,1,1,1,1,1,1,1,0.634276,0.4266,0.775198,0.05138,0.03983,0
ZAM→TAN,Zambia,Tanzania,2016,6,0.208338,0.074078,0.6570661253926405,0.5825450087729103,0.6272576787447484,2,1,1,1,0,1,1,0.634276,0.4266,0.8,0.04138,0.033104,0
ZAM→TAN,Zambia,Tanzania,2016,7,-0.018226,0.149599,0.6628274762080127,0.6057366929685832,0.639991162912241,2,1,1,1,0,1,0,0.634276,0.4266,0.8,0.0,0.0,0
ZAM→TAN,Zambia,Tanzania,2016,8,-0.144094,0.015339,0.6525850408526561,0.5975884694814717,0.6305864123041824,2,1,1,1,0,1,0,0.634276,0.4266,0.8,0.0,0.0,0
